CREDIT_REQUEST_ID,CREDIT_AMOUNT,CREDIT_DURATION,PURPOSE,INSTALLMENT_COMMITMENT,OTHER_PARTIES,CREDIT_STANDING,CREDIT_SCORE,CHECKING_BALANCE,SAVINGS_BALANCE,EXISTING_CREDITS,ASSETS,HOUSING,QUALIFICATION,JOB_HISTORY,AGE,SEX,MARITAL_STATUS,NUM_DEPENDENTS,RESIDENCE_SINCE,OTHER_PAYMENT_PLANS
77,39650,42,Consumer Goods,4,None,bad,729,-146.25,75.00,1,Vehicle,own,skilled,1,34,M,Single,1,3,none
144,24620,18,Consumer Goods,2,None,bad,677,-843.56,596.00,1,Vehicle,own,skilled,3,22,M,Single,1,2,none
231,42100,36,Consumer Goods,4,None,bad,681,2167.00,354.00,1,Vehicle,own,skilled,3,26,M,Single,1,2,none
125,19240,18,Consumer Goods,4,None,bad,708,1113.00,0.00,1,Home,rent,skilled,1,27,F,Married,1,3,none
121,18350,21,Consumer Goods,3,None,bad,728,-49.54,788.00,2,Home,own,skilled,3,25,F,Married,1,2,none
2,59510,48,Consumer Goods,2,None,bad,718,784.00,360.00,1,Home,own,skilled,2,22,F,Married,1,2,none
57,64680,12,Consumer Goods,2,None,bad,682,603.00,0.00,1,None,own,highly skilled,0,52,M,Single,1,1,none
173,20640,24,Consumer Goods,3,None,bad,592,986.00,258.00,1,Investments,own,highly skilled,0,34,F,Married,1,2,none
117,71740,42,Consumer Goods,4,None,bad,671,-510.88,0.00,1,Vehicle,own,highly skilled,4,30,F,Married,1,3,none
228,78650,12,Consumer Goods,4,None,bad,728,-191.07,534.00,1,None,free,highly skilled,22,53,M,Single,1,4,none
236,18230,24,Consumer Goods,4,None,bad,729,-773.00,537.00,1,Vehicle,own,highly skilled,0,30,M,Single,2,2,stores
60,62290,36,Consumer Goods,4,Co-Applicant,bad,510,-660.72,184.00,2,None,rent,unskilled,1,23,F,Married,1,4,none
93,7970,12,Consumer Goods,4,None,bad,374,0.00,0.00,1,Investments,own,unskilled,12,33,F,Married,2,3,bank
36,47460,45,Consumer Goods,4,None,bad,561,621.00,240.00,2,Investments,own,unskilled,1,25,M,Single,1,2,none
16,12820,24,Consumer Goods,4,None,bad,722,-84.85,1462.00,1,Vehicle,own,unskilled,1,32,F,Married,1,2,none
189,6740,12,Consumer Goods,4,None,bad,718,-114.35,2201.00,1,Investments,own,skilled,6,24,M,Married,1,1,none
156,12820,12,Consumer Goods,2,None,bad,715,-56.81,944.00,1,Vehicle,rent,skilled,3,21,F,Married,1,4,none
229,14780,9,Consumer Goods,4,None,bad,732,0.00,324.00,1,Vehicle,own,skilled,5,23,M,Single,1,2,none
200,42970,18,Consumer Goods,4,None,bad,592,1959.00,385.00,1,None,own,highly skilled,25,43,M,Divorced,1,3,none
138,7660,12,Consumer Goods,4,None,bad,682,944.00,6988.20,1,Home,own,unskilled,2,66,M,Single,1,3,none
455,48170,24,Vehicle,2,Co-Applicant,bad,725,-828.58,831.00,1,Investments,own,skilled,6,31,M,Single,1,3,none
669,48430,12,Vehicle,3,Co-Applicant,bad,511,-971.08,978.00,2,Investments,rent,skilled,20,43,M,Single,1,4,none
653,23030,24,Vehicle,4,Co-Applicant,bad,670,-263.83,632.00,1,Home,own,skilled,15,45,M,Single,1,1,none
376,76850,48,Business,2,Guarantor,bad,778,-808.49,317.00,1,Vehicle,rent,skilled,6,37,F,Married,1,4,none
707,65600,48,Vehicle,3,None,bad,680,862.00,1309.00,1,Investments,own,skilled,6,24,M,Single,1,2,none
599,27750,18,Vehicle,2,None,bad,359,0.00,552.00,2,Investments,own,skilled,5,31,M,Single,1,2,bank
304,10380,10,Vehicle,4,Co-Applicant,good,350,-297.90,80.00,2,Investments,own,skilled,6,49,M,Single,1,3,none
490,35180,6,Vehicle,2,Guarantor,good,737,0.00,858.00,1,Investments,rent,skilled,2,26,M,Single,1,3,none
466,29240,24,Vehicle,3,Guarantor,good,717,-136.94,701.00,1,None,own,skilled,3,63,M,Single,2,4,bank
614,36320,24,Vehicle,1,Guarantor,good,748,-463.23,574.00,1,Vehicle,rent,skilled,3,22,F,Married,1,4,bank
759,13930,24,Vehicle,2,Guarantor,good,693,0.00,44.00,1,Home,own,skilled,3,31,M,Single,1,2,none
464,7540,12,Tuition,4,None,good,692,1418.00,0.00,2,Investments,own,skilled,14,38,M,Single,1,4,none
636,13930,12,Tuition,4,None,good,681,0.00,721.00,3,Investments,own,skilled,7,47,M,Single,2,4,bank
621,36520,21,Business,2,None,good,326,981.00,454.00,2,Investments,own,skilled,6,27,M,Single,1,3,none
513,26870,15,Business,2,None,good,703,3273.00,271.00,1,Investments,rent,skilled,6,26,M,Single,1,4,none
704,25030,30,Business,4,None,good,591,1198.00,3845.00,2,Investments,own,skilled,8,41,M,Single,1,2,stores
287,47880,48,Vehicle,4,None,good,719,-659.81,331.00,1,Investments,own,skilled,5,26,M,Single,2,3,none
271,26620,18,Vehicle,4,None,good,728,0.00,0.00,1,Investments,own,skilled,6,32,M,Single,1,3,none
519,12030,6,Vehicle,3,None,good,721,-246.88,1535.00,1,Investments,own,skilled,19,43,M,Single,1,2,none
416,58420,36,Vehicle,2,None,good,328,0.00,29.00,2,Investments,own,skilled,16,35,M,Single,2,2,none
690,36510,12,Vehicle,1,None,good,721,-955.87,17137.00,1,Investments,own,skilled,1,31,M,Single,2,3,none
696,12360,6,Vehicle,2,None,good,689,0.00,5812.87,1,Investments,rent,skilled,2,50,M,Single,1,4,none
482,12010,24,Vehicle,4,None,good,671,867.00,490.00,1,Investments,own,skilled,1,26,M,Single,1,1,none
515,22550,24,Vehicle,4,None,good,718,0.00,0.00,1,Investments,own,skilled,1,54,M,Single,1,1,none
765,24630,24,Vehicle,4,None,good,538,0.00,3232.00,2,Investments,own,skilled,6,27,M,Married,1,3,none
705,25280,27,Business,4,None,good,709,786.00,696.00,1,Investments,own,skilled,1,32,F,Married,2,1,none
516,6090,6,Vehicle,4,None,good,380,-212.21,638.00,2,Investments,own,skilled,5,37,F,Married,1,3,none
383,12830,22,Vehicle,4,None,good,728,0.00,0.00,1,Investments,rent,skilled,5,25,F,Married,1,4,none
396,117600,39,Tuition,2,None,good,655,609.00,2346.00,1,None,rent,skilled,5,32,M,Single,1,3,none
681,15380,6,Tuition,1,None,good,673,0.00,746.00,1,None,own,skilled,1,56,F,Married,1,2,none
443,26290,20,Other,2,None,good,608,188.00,398.00,2,Vehicle,own,skilled,2,29,M,Single,1,3,bank
531,22730,36,Tuition,3,None,good,739,84.00,214.00,2,Vehicle,own,skilled,6,32,M,Single,2,1,none
319,7010,12,Tuition,4,None,good,461,0.00,916.00,2,Vehicle,own,skilled,3,32,M,Single,1,2,none
672,57420,36,Business,2,None,good,678,0.00,4334.00,2,Vehicle,own,skilled,4,31,M,Single,1,2,none
366,15420,12,Business,2,None,good,736,0.00,191.00,1,Vehicle,own,skilled,6,36,M,Single,1,4,none
465,19500,18,Business,4,None,good,692,0.00,216.00,2,Vehicle,own,skilled,5,34,M,Single,1,1,stores
389,23260,15,Business,2,None,good,357,707.00,7889.14,1,Vehicle,own,skilled,3,27,M,Single,1,4,bank
741,23250,24,Vehicle,2,None,good,786,-511.09,1109.00,1,Vehicle,own,skilled,6,32,M,Single,1,3,bank
367,38500,18,Vehicle,3,None,good,493,0.00,929.00,2,Vehicle,own,skilled,5,27,M,Single,1,1,none
655,23460,24,Vehicle,4,None,good,405,0.00,181.00,2,Vehicle,own,skilled,5,35,M,Single,1,3,none
750,30290,15,Vehicle,2,None,good,701,0.00,180.00,1,Vehicle,own,skilled,6,33,M,Single,1,2,none
407,21970,24,Vehicle,4,None,good,470,0.00,0.00,2,Vehicle,own,skilled,6,43,M,Single,2,4,none
405,28990,18,Vehicle,4,None,good,594,146.00,0.00,1,Vehicle,own,skilled,14,43,M,Single,2,4,none
507,23600,15,Vehicle,2,None,good,513,2376.00,8071.88,1,Vehicle,own,skilled,2,36,M,Single,1,2,none
477,25690,39,Vehicle,4,None,good,689,0.00,5906.50,1,Vehicle,own,skilled,1,24,M,Single,1,4,none
422,20280,12,Vehicle,4,None,good,715,1249.00,0.00,1,Vehicle,own,skilled,2,30,M,Single,1,2,none
749,52480,21,Vehicle,1,None,good,722,0.00,0.00,1,Vehicle,own,skilled,2,26,M,Single,1,3,none
554,19950,12,Vehicle,4,None,good,307,1087.00,2798.00,1,Vehicle,own,skilled,1,27,M,Single,1,1,none
526,79660,26,Vehicle,2,None,good,672,934.00,150.00,2,Vehicle,own,skilled,1,30,M,Single,1,3,none
426,27790,18,Vehicle,1,None,good,722,877.00,811.00,1,Vehicle,rent,skilled,1,21,M,Married,1,3,none
674,20800,6,Vehicle,1,None,good,451,0.00,5229.81,1,Vehicle,own,skilled,1,24,M,Married,1,2,none
527,15320,15,Tuition,4,None,good,454,0.00,3994.00,1,Vehicle,own,skilled,1,31,F,Married,1,3,none
418,84710,18,Tuition,1,None,good,639,-400.01,0.00,2,Vehicle,rent,skilled,2,23,F,Married,1,2,none
578,19270,24,Tuition,3,None,good,341,0.00,0.00,2,Vehicle,own,skilled,3,33,F,Married,1,2,none
390,14490,9,Business,3,None,good,723,0.00,887.00,2,Vehicle,own,skilled,4,27,F,Married,1,2,none
659,42210,30,Business,2,None,good,245,905.00,944.00,2,Vehicle,own,skilled,1,28,F,Married,1,1,none
469,27640,33,Business,2,None,good,584,0.00,477.00,2,Vehicle,own,skilled,2,26,F,Married,1,2,none
747,25110,15,Vehicle,1,None,good,695,-648.73,890.00,1,Vehicle,rent,skilled,0,23,F,Married,1,4,none
524,34880,24,Vehicle,3,None,good,700,0.00,3231.00,1,Vehicle,own,skilled,5,23,F,Married,1,4,none
761,50450,15,Vehicle,1,None,good,307,0.00,0.00,1,Vehicle,own,skilled,19,59,F,Married,1,4,none
734,26030,24,Vehicle,2,None,good,676,0.00,12971.00,1,Vehicle,rent,skilled,3,28,F,Married,1,4,none
363,22470,12,Vehicle,2,None,good,630,3666.00,130.00,2,Vehicle,own,skilled,1,36,F,Married,1,2,stores
547,20220,24,Vehicle,4,None,good,353,0.00,580.00,1,Vehicle,own,skilled,2,37,F,Married,1,4,none
592,19650,24,Vehicle,4,None,good,582,1816.00,0.00,2,Vehicle,rent,skilled,3,42,F,Married,1,4,none
259,38120,15,Vehicle,1,None,good,723,0.00,3547.00,1,Vehicle,own,skilled,1,23,F,Married,1,4,none
297,46750,12,Vehicle,1,None,good,717,0.00,0.00,1,Vehicle,rent,skilled,1,20,F,Married,1,4,none
355,7270,10,Tuition,4,None,good,736,0.00,9156.33,1,None,free,skilled,18,46,M,Single,1,4,none
361,12390,18,Tuition,4,None,good,722,563.00,0.00,1,None,free,skilled,3,61,M,Single,1,4,none
600,38630,24,Business,1,None,good,656,0.00,551.00,1,None,free,skilled,1,32,M,Single,1,2,none
656,39730,14,Vehicle,1,None,good,674,-695.71,806.00,1,None,free,skilled,0,22,M,Single,1,4,none
550,88580,48,Vehicle,2,None,good,473,0.00,0.00,2,None,free,skilled,4,35,M,Single,1,1,none
542,20320,24,Vehicle,4,None,good,617,0.00,824.00,2,None,free,skilled,8,60,M,Single,1,4,none
294,47960,42,Vehicle,4,None,good,439,2412.00,568.00,1,None,free,skilled,18,56,M,Single,1,4,none
502,54930,36,Vehicle,2,None,good,686,-450.74,183.00,1,None,free,skilled,22,42,M,Single,2,4,none
561,29640,24,Vehicle,4,None,good,728,-756.04,0.00,1,None,free,skilled,10,49,M,Single,2,4,bank
610,13000,15,Vehicle,4,None,good,721,0.00,0.00,1,None,free,skilled,16,45,M,Single,2,4,bank
686,65270,60,Vehicle,4,None,good,737,0.00,0.00,1,None,free,skilled,1,34,M,Single,2,4,none
341,57430,24,Tuition,2,None,good,566,1551.00,158.00,2,None,free,skilled,1,24,F,Married,1,4,none
706,53240,15,Vehicle,1,None,good,706,0.00,6837.97,1,None,free,skilled,10,35,F,Married,1,4,none
457,39050,11,Vehicle,2,None,good,540,-279.74,988.00,2,Home,rent,skilled,2,36,M,Single,2,2,none
587,27990,9,Vehicle,2,None,good,445,-143.31,160.00,2,Home,rent,skilled,2,36,M,Single,2,2,none
618,36760,6,Vehicle,1,None,good,424,-634.41,320.00,3,Home,rent,skilled,1,37,M,Single,2,3,none
485,11630,12,Vehicle,4,None,good,430,0.00,5118.70,1,Home,own,skilled,1,44,M,Single,1,4,none
371,30790,36,Vehicle,4,None,good,671,0.00,0.00,1,Home,own,skilled,1,36,M,Single,1,4,none
384,13300,12,Vehicle,4,None,good,688,3993.00,369.00,1,Home,own,skilled,1,26,M,Single,1,1,none
462,17210,15,Vehicle,2,None,good,714,-686.42,819.00,1,Home,own,skilled,1,36,M,Single,1,3,none
291,10760,12,Business,2,None,good,699,0.00,752.00,1,Home,own,skilled,1,26,M,Married,1,2,none
402,18870,18,Business,4,None,good,551,755.00,0.00,2,Home,own,skilled,2,28,M,Married,1,4,bank
533,15030,12,Vehicle,4,None,good,617,0.00,709.00,1,Home,rent,skilled,3,41,M,Married,1,4,none
730,12750,24,Business,2,None,good,482,3289.00,10959.00,2,Home,own,skilled,3,36,M,Divorced,1,4,none
668,36090,48,Business,1,None,good,752,0.00,420.00,1,Home,own,skilled,2,27,F,Married,1,1,stores
666,63140,24,Other,4,Co-Applicant,good,540,0.00,569.00,2,None,own,highly skilled,0,27,M,Single,1,2,bank
344,44390,18,Business,1,Co-Applicant,good,690,1537.00,633.00,1,Home,own,highly skilled,12,33,M,Single,1,1,bank
565,47120,24,Business,4,None,good,590,862.00,0.00,2,Investments,own,highly skilled,3,37,M,Single,1,2,bank
673,103660,60,Vehicle,2,None,good,738,0.00,136.00,1,Investments,own,highly skilled,17,42,M,Single,1,4,none
391,18200,18,Vehicle,2,None,good,702,0.00,643.00,1,Investments,own,highly skilled,1,30,M,Married,1,2,none
555,11990,9,Tuition,4,None,good,726,1482.00,917.00,2,Investments,own,highly skilled,5,67,F,Married,1,4,none
537,13740,6,Vehicle,4,None,good,735,-612.92,0.00,1,Investments,own,highly skilled,0,75,F,Married,1,3,none
573,54330,24,Vehicle,2,None,good,712,0.00,0.00,1,Investments,rent,highly skilled,0,26,F,Married,1,4,none
353,32290,18,Vehicle,2,None,good,314,0.00,0.00,1,None,own,highly skilled,0,38,M,Single,1,4,none
739,67610,6,Vehicle,1,None,good,383,0.00,930.00,2,None,own,highly skilled,6,45,M,Single,2,3,none
456,26790,24,Vehicle,4,None,good,711,0.00,444.00,1,None,own,highly skilled,1,29,F,Married,1,1,none
700,19050,15,Tuition,4,None,good,715,3172.00,517.00,1,Vehicle,rent,highly skilled,21,40,M,Single,1,4,none
616,122040,48,Business,2,None,good,298,947.00,0.00,1,Vehicle,own,highly skilled,2,48,M,Single,1,2,bank
412,72530,33,Vehicle,3,None,good,385,0.00,299.00,2,Vehicle,own,highly skilled,5,35,M,Single,1,2,none
510,85880,39,Vehicle,4,None,good,711,0.00,1719.00,1,Vehicle,own,highly skilled,16,45,M,Single,1,2,none
441,18840,12,Vehicle,4,None,good,696,0.00,737.00,1,Vehicle,own,highly skilled,18,39,M,Single,1,4,none
451,110540,36,Vehicle,4,None,good,307,0.00,0.00,1,Vehicle,own,highly skilled,3,30,M,Single,1,2,none
295,76290,48,Business,4,None,good,338,0.00,0.00,2,Vehicle,own,highly skilled,16,46,M,Divorced,2,2,bank
419,27820,21,Vehicle,1,None,good,734,0.00,6376.03,1,Vehicle,own,highly skilled,5,31,F,Married,1,2,bank
607,45260,24,Business,3,None,good,311,0.00,220.00,1,Home,own,highly skilled,3,74,M,Single,1,2,none
273,121690,48,Vehicle,4,Co-Applicant,good,788,6.00,0.00,1,None,free,highly skilled,0,36,M,Single,1,4,none
288,75820,48,Other,2,None,good,603,44.00,2476.00,1,None,free,highly skilled,0,31,M,Single,1,4,none
651,74760,48,Tuition,4,None,good,685,-107.79,585.00,1,None,free,highly skilled,6,50,M,Single,1,1,none
331,66150,24,Vehicle,2,None,good,347,-211.75,340.00,2,None,free,highly skilled,0,75,M,Single,1,4,none
323,29100,24,Vehicle,2,None,good,737,-75.39,156.00,1,None,free,highly skilled,5,34,M,Single,1,1,none
393,32490,36,Vehicle,2,None,good,701,-581.42,154.00,1,None,free,highly skilled,5,39,M,Single,2,4,bank
263,53020,18,Vehicle,2,None,good,535,-745.08,615.00,3,None,free,highly skilled,9,36,M,Single,1,4,none
374,137560,60,Vehicle,2,None,good,348,0.00,0.00,1,None,free,highly skilled,22,63,M,Single,1,4,bank
512,46860,36,Vehicle,2,None,good,731,0.00,593.00,1,None,free,highly skilled,3,32,M,Single,1,2,none
293,64190,24,Vehicle,2,None,good,353,-108.12,564.00,2,None,free,highly skilled,18,44,F,Married,2,4,none
585,21330,12,Vehicle,4,None,good,696,0.00,0.00,1,None,free,highly skilled,9,52,F,Married,1,4,none
713,24760,21,Vehicle,4,None,good,676,0.00,0.00,1,Home,own,highly skilled,19,46,M,Single,1,4,none
698,9260,12,Vehicle,1,None,good,446,0.00,338.00,1,Investments,own,unemployed,0,38,F,Married,1,2,none
311,53810,48,Other,3,None,good,677,1230.00,0.00,1,None,free,unemployed,0,40,M,Single,1,4,bank
757,12990,6,Vehicle,1,None,good,532,2389.00,54.00,3,Home,own,unemployed,1,74,M,Single,2,1,none
301,6720,6,Vehicle,1,None,good,673,0.00,783.00,1,Home,own,unemployed,0,54,F,Married,1,4,none
735,33800,4,Vehicle,1,None,good,432,0.00,368.00,1,Home,own,skilled,4,37,F,Married,2,1,none
438,12870,24,Vehicle,4,None,good,377,0.00,15820.00,2,Home,own,skilled,19,37,F,Married,1,4,none
325,10280,18,Vehicle,4,None,good,553,0.00,448.00,2,Home,own,skilled,3,36,F,Married,1,3,none
298,12870,10,Vehicle,4,Co-Applicant,good,682,0.00,0.00,1,Investments,own,unskilled,20,45,M,Single,1,2,none
345,39490,10,Vehicle,1,Guarantor,good,682,2242.00,680.00,1,Investments,own,unskilled,1,37,M,Single,2,1,none
685,98570,36,Business,1,None,good,594,1455.00,2555.00,2,Investments,own,unskilled,6,31,M,Single,2,3,none
385,42720,30,Business,2,None,good,659,0.00,2794.00,2,Investments,own,unskilled,2,26,M,Single,1,2,none
671,41390,24,Business,3,None,good,538,0.00,2916.00,2,Investments,own,unskilled,2,27,M,Single,1,3,none
746,17970,13,Business,3,None,good,567,-854.21,139.00,2,Investments,own,unskilled,1,28,M,Single,1,1,bank
446,12440,9,Tuition,4,None,good,483,0.00,0.00,2,Investments,rent,unskilled,12,41,F,Married,1,4,none
665,10470,6,Tuition,2,None,good,514,4306.00,979.00,1,Investments,own,unskilled,2,50,F,Married,1,4,none
574,8060,15,Business,4,None,good,703,-815.32,161.00,1,Investments,own,unskilled,2,22,F,Married,1,4,none
307,48110,30,Vehicle,2,None,good,682,0.00,0.00,1,Investments,rent,unskilled,5,24,F,Married,1,4,stores
414,15970,10,Vehicle,3,None,good,726,0.00,9682.30,1,None,rent,unskilled,1,40,M,Single,2,2,none
470,46790,24,Vehicle,3,None,good,616,0.00,959.00,2,Vehicle,own,unskilled,4,35,M,Single,1,3,none
738,43800,18,Vehicle,3,None,good,732,-579.02,1800.00,1,Vehicle,own,unskilled,2,35,M,Single,2,4,none
404,8020,14,Vehicle,4,None,good,633,0.00,826.00,2,Vehicle,own,unskilled,2,27,M,Single,1,2,none
580,9370,24,Tuition,4,None,good,738,0.00,65.00,2,Vehicle,own,unskilled,1,27,M,Married,1,3,none
380,3620,6,Vehicle,4,None,good,376,0.00,2354.00,2,Vehicle,own,unskilled,2,52,F,Married,1,4,none
630,38320,9,Tuition,1,None,good,679,0.00,0.00,1,Home,own,unskilled,22,64,M,Single,1,4,none
479,10370,12,Business,3,None,good,717,679.00,4468.00,1,Home,own,unskilled,6,39,M,Single,1,4,none
431,34480,5,Business,1,None,good,698,0.00,864.00,1,Home,own,unskilled,4,74,M,Single,1,4,none
349,17430,6,Business,1,None,good,648,0.00,4651.00,2,Home,own,unskilled,3,34,M,Single,1,2,none
423,9580,12,Vehicle,2,None,good,336,698.00,265.00,2,Home,own,unskilled,6,47,M,Single,2,3,none
326,33980,8,Vehicle,1,None,good,409,-519.68,960.00,2,Home,own,unskilled,4,39,M,Single,1,4,none
265,12310,10,Vehicle,3,None,good,407,0.00,11.00,2,Home,own,unskilled,11,32,M,Single,2,4,none
545,12550,12,Vehicle,4,None,good,431,0.00,417.00,2,Home,own,unskilled,10,61,M,Single,1,4,none
489,14180,10,Vehicle,3,None,good,733,0.00,3993.00,1,Home,rent,unskilled,2,35,M,Single,1,2,none
495,21220,12,Vehicle,3,None,good,427,-862.79,796.00,2,Home,rent,unskilled,3,39,M,Single,2,2,none
582,31240,12,Vehicle,1,None,good,449,1576.00,923.00,2,Home,own,unskilled,1,49,M,Single,2,3,bank
517,13610,6,Vehicle,2,None,good,566,-938.83,401.00,1,Home,own,unskilled,1,40,M,Single,2,4,none
530,6620,6,Vehicle,3,None,good,700,-308.53,898.00,1,Home,own,unskilled,1,41,M,Single,2,4,none
694,47160,6,Vehicle,1,None,good,357,-733.35,0.00,2,Home,own,unskilled,1,44,M,Single,2,3,none
315,14940,4,Vehicle,1,None,good,710,3563.00,0.00,1,Home,own,unskilled,1,29,M,Single,2,2,none
310,2760,9,Vehicle,4,None,good,682,1261.00,342.00,1,Home,rent,unskilled,1,22,M,Married,1,4,none
620,6400,12,Vehicle,4,None,good,696,0.00,176.00,1,Home,own,unskilled,2,49,M,Divorced,1,2,none
281,33680,15,Vehicle,3,None,good,572,0.00,19507.00,2,None,rent,skilled,11,29,M,Single,1,4,none
720,61480,20,Vehicle,3,None,good,244,460.00,1414.00,2,Vehicle,own,skilled,24,42,M,Married,1,4,bank
500,13230,6,Vehicle,2,None,good,316,2145.00,2634.00,2,Vehicle,own,skilled,12,30,M,Divorced,2,4,none
421,31860,15,Vehicle,2,None,good,732,0.00,18296.00,1,Vehicle,rent,skilled,4,22,F,Married,1,3,none
267,63040,36,Business,4,None,good,390,0.00,0.00,2,Home,own,skilled,22,40,M,Single,1,4,none
688,28620,36,Vehicle,4,None,good,590,1119.00,1796.00,1,None,free,skilled,23,41,M,Single,1,3,none
454,26700,24,Vehicle,4,None,good,700,0.00,425.00,1,Vehicle,own,highly skilled,21,39,M,Single,1,4,none
753,8410,12,Business,2,None,good,732,573.00,4153.00,1,Home,rent,unskilled,6,24,F,Married,1,4,none
593,15720,21,Business,4,None,good,681,0.00,10650.00,1,Home,own,unskilled,12,36,F,Married,1,4,bank
726,2500,6,Vehicle,2,None,good,418,0.00,15279.00,2,Home,own,unskilled,1,41,F,Married,1,2,bank
286,107220,47,Vehicle,1,None,good,700,-921.84,121.00,1,Home,own,unskilled,1,35,F,Married,1,1,none
768,29010,10,Vehicle,1,None,good,706,0.00,0.00,1,Home,rent,skilled,1,31,F,Married,1,4,none
760,6910,12,Vehicle,4,None,bad,365,-383.10,410.00,2,Investments,own,skilled,11,35,M,Single,1,3,none
622,15300,18,Vehicle,3,None,bad,370,0.00,21.00,2,Investments,own,skilled,1,32,M,Single,1,2,bank
722,4330,6,Tuition,4,None,bad,765,27.00,17254.00,1,Investments,rent,skilled,1,24,F,Married,2,2,bank
472,4480,6,Tuition,4,None,bad,686,-796.16,33.00,1,Investments,own,skilled,1,23,F,Married,1,4,none
648,13860,12,Vehicle,2,None,bad,713,0.00,9622.18,1,Investments,own,skilled,1,26,F,Married,1,2,none
558,50030,21,Vehicle,1,None,bad,297,0.00,0.00,2,Investments,own,skilled,2,29,F,Married,1,4,bank
420,10420,18,Vehicle,4,None,bad,697,1203.00,0.00,1,Investments,own,skilled,2,33,F,Married,1,2,none
415,13810,24,Vehicle,4,None,bad,714,-340.56,0.00,1,Investments,own,skilled,2,35,F,Married,1,2,none
501,31230,24,Vehicle,4,None,bad,735,-878.60,475.00,1,Investments,own,skilled,1,27,F,Married,1,1,none
505,12070,24,Vehicle,4,None,bad,739,-703.32,337.00,1,Investments,rent,skilled,1,24,F,Married,1,4,none
628,14370,9,Vehicle,2,None,bad,743,931.00,1340.00,1,None,own,skilled,6,29,M,Single,1,3,none
729,64160,48,Business,4,None,bad,744,1124.00,291.00,1,None,rent,skilled,25,59,F,Married,1,3,none
756,12850,24,Vehicle,4,None,bad,704,-771.41,0.00,1,None,rent,skilled,6,32,F,Married,1,4,none
403,86480,24,Business,2,None,bad,625,0.00,560.00,2,Vehicle,own,skilled,1,27,M,Single,1,2,bank
646,79800,36,Business,4,None,bad,609,0.00,0.00,2,Vehicle,rent,skilled,1,27,M,Single,1,4,none
662,9000,12,Vehicle,4,None,bad,721,-538.74,0.00,1,Vehicle,own,skilled,1,23,M,Married,1,2,none
536,23190,21,Tuition,2,None,bad,373,4660.00,660.00,1,Vehicle,rent,skilled,1,33,M,Divorced,1,1,none
567,13720,12,Vehicle,2,None,bad,700,-618.41,752.00,1,Vehicle,own,skilled,4,36,M,Divorced,1,3,none
579,28200,36,Vehicle,4,None,bad,312,465.00,971.00,2,Vehicle,own,skilled,1,27,M,Divorced,1,4,none
597,14420,24,Vehicle,4,None,bad,675,-913.88,691.00,2,Vehicle,rent,skilled,5,23,F,Married,1,4,none
532,26310,15,Vehicle,2,None,bad,727,62.00,1630.00,2,Vehicle,rent,skilled,1,28,F,Married,1,4,none
557,22780,18,Vehicle,3,None,bad,256,1509.00,4919.00,2,Vehicle,own,skilled,1,28,F,Married,1,3,none
649,9470,24,Vehicle,4,None,bad,733,4843.00,243.00,1,None,free,skilled,5,38,M,Single,2,3,bank
702,63310,48,Vehicle,4,None,bad,524,-699.56,826.00,2,None,free,skilled,14,46,M,Single,1,4,none
458,33860,12,Vehicle,3,None,bad,738,-243.13,707.00,1,None,free,skilled,8,35,M,Single,1,4,none
