order_id,order_total,num_items,item_price,discount_applied_percent,shipping_days,product_category,product_avg_rating,customer_past_order_count,customer_past_return_rate,customer_tenure_days,payment_method,is_first_purchase,used_size_guide,promo_used,weekend_order,returned
ORD_00260,3393.6,5,678.72,0,3,Home,3.0,50,0.393,1202,paypal,0,0,0,1,1
ORD_00261,623.49,1,733.52,15,1,Beauty,3.0,0,0.0,23,credit_card,1,0,1,1,1
ORD_00262,954.03,1,954.03,0,5,Beauty,4.1,30,0.081,1554,credit_card,0,0,0,0,1
ORD_00263,1555.0,2,777.5,0,2,Books,4.2,48,0.493,1086,debit_card,0,0,0,1,0
ORD_00264,1689.08,2,938.38,10,4,Clothing,4.6,0,0.0,1,credit_card,1,0,1,0,0
ORD_00265,890.66,1,989.62,10,4,Clothing,2.1,77,0.268,1002,paypal,0,1,1,1,0
ORD_00266,2487.33,3,829.11,0,3,Clothing,3.7,29,0.388,1418,credit_card,0,0,0,0,0
ORD_00267,4680.73,6,821.18,5,2,Clothing,4.4,0,0.0,19,debit_card,1,1,0,0,0
ORD_00268,913.52,2,456.76,0,3,Home,4.0,51,0.351,46,paypal,0,0,0,0,0
ORD_00269,701.67,1,779.63,10,3,Clothing,2.2,42,0.517,565,paypal,0,0,1,0,1
ORD_00270,588.88,2,294.44,0,6,Books,3.2,18,0.433,1373,credit_card,0,0,0,1,0
ORD_00271,1595.12,2,886.18,10,14,Books,3.0,69,0.383,1005,apple_pay,0,0,1,0,0
ORD_00272,3030.12,4,1010.04,25,2,Clothing,2.4,0,0.0,25,paypal,1,0,1,0,0
ORD_00273,818.79,3,272.93,0,6,Electronics,4.7,75,0.176,1774,credit_card,0,0,0,1,0
ORD_00274,1420.86,2,747.82,5,2,Clothing,4.0,53,0.032,1780,credit_card,0,0,0,0,0
ORD_00275,4736.36,4,1184.09,0,6,Clothing,2.2,23,0.188,149,credit_card,0,1,0,0,1
ORD_00276,1419.79,3,591.58,20,2,Sports,3.9,62,0.23,108,paypal,0,0,1,0,0
ORD_00277,3276.58,4,910.16,10,1,Clothing,4.2,0,0.0,28,credit_card,1,1,1,0,0
ORD_00278,990.02,1,990.02,0,3,Sports,3.8,18,0.206,1034,credit_card,0,0,0,1,0
ORD_00279,2444.2,5,488.84,0,5,Clothing,4.2,22,0.074,1487,paypal,0,1,0,0,1
ORD_00280,65.92,2,65.92,50,4,Sports,2.1,54,0.267,284,paypal,0,0,1,0,1
ORD_00281,2277.99,3,759.33,0,4,Sports,2.8,18,0.251,245,paypal,0,0,0,0,1
ORD_00282,1623.51,3,601.3,10,5,Beauty,4.9,53,0.177,111,paypal,0,0,1,0,0
ORD_00283,575.06,2,287.53,0,2,Clothing,3.7,12,0.468,184,debit_card,0,1,0,1,1
ORD_00284,2399.72,7,360.86,5,2,Clothing,2.1,0,0.0,25,paypal,1,1,0,1,0
ORD_00285,78.12,4,19.53,0,4,Electronics,4.7,35,0.527,221,credit_card,0,0,0,0,1
ORD_00286,883.5,2,552.19,20,4,Home,3.3,22,0.068,1456,debit_card,0,0,1,0,0
ORD_00287,1039.47,1,1094.18,5,4,Electronics,3.8,79,0.017,1432,apple_pay,0,0,0,0,0
ORD_00288,884.76,2,589.84,25,3,Clothing,4.0,0,0.0,27,paypal,1,0,1,0,0
ORD_00289,5645.15,7,806.45,0,4,Sports,2.3,32,0.289,1390,paypal,0,0,0,0,0
ORD_00290,2370.9,2,1185.45,0,4,Clothing,4.5,22,0.045,1037,credit_card,0,1,0,1,0
ORD_00291,734.94,2,459.34,20,2,Electronics,3.7,0,0.0,15,credit_card,1,0,1,1,0
ORD_00292,371.5,3,130.35,5,4,Clothing,2.3,80,0.383,1072,paypal,0,0,0,0,1
ORD_00293,3140.38,4,981.37,20,3,Books,3.8,47,0.43,264,credit_card,0,0,1,0,1
ORD_00294,610.66,1,763.32,20,4,Electronics,2.3,64,0.084,1499,debit_card,0,0,1,0,1
ORD_00295,113.95,1,151.93,25,2,Books,2.6,54,0.028,1327,debit_card,0,0,1,0,0
ORD_00296,1110.03,2,792.88,30,2,Home,3.6,0,0.0,29,credit_card,1,0,1,0,0
ORD_00297,2787.0,3,1092.94,15,2,Books,2.3,78,0.53,1063,apple_pay,0,0,1,0,0
ORD_00298,866.11,3,303.9,5,3,Electronics,4.4,0,0.0,19,debit_card,1,0,0,0,0
ORD_00299,2636.6,3,1033.96,15,7,Sports,2.6,38,0.412,1408,credit_card,0,0,1,0,0
ORD_00300,589.18,1,654.65,10,5,Books,3.7,54,0.405,1754,paypal,0,0,1,0,0
ORD_00301,128.16,1,134.91,5,2,Clothing,2.8,37,0.41,330,debit_card,0,0,0,1,0
ORD_00302,978.32,1,978.32,0,6,Books,4.6,72,0.233,1077,debit_card,0,0,0,0,0
ORD_00303,3170.25,3,1112.37,5,7,Toys,2.9,2,0.446,446,paypal,0,0,0,0,0
ORD_00304,3721.27,4,1094.49,15,4,Books,3.6,25,0.177,394,gift_card,0,0,1,1,0
ORD_00305,450.81,3,150.27,0,3,Clothing,2.5,1,0.198,1484,apple_pay,0,1,0,0,0
ORD_00306,1808.26,3,753.44,20,3,Books,3.7,0,0.0,22,credit_card,1,0,1,1,0
ORD_00307,579.62,1,610.13,5,4,Clothing,2.7,0,0.0,10,credit_card,1,1,0,0,0
ORD_00308,1083.38,2,677.11,20,4,Clothing,3.0,0,0.0,20,paypal,1,0,1,0,0
ORD_00309,769.85,1,1099.79,30,3,Home,2.8,48,0.309,1072,credit_card,0,0,1,1,0
ORD_00310,434.39,1,620.56,30,2,Toys,3.6,0,0.0,2,credit_card,1,0,1,0,1
ORD_00311,3012.33,3,1004.11,0,5,Beauty,4.2,10,0.448,345,credit_card,0,0,0,0,1
ORD_00312,220.17,1,220.17,0,2,Books,4.7,58,0.378,917,credit_card,0,0,0,0,1
ORD_00313,866.58,1,866.58,0,5,Clothing,4.5,65,0.064,1642,paypal,0,0,0,1,0
ORD_00314,987.97,1,987.97,0,2,Clothing,4.2,70,0.177,1329,credit_card,0,0,0,0,0
ORD_00315,950.82,3,452.77,30,4,Home,2.4,0,0.0,19,credit_card,1,0,1,0,1
ORD_00316,758.02,1,891.79,15,2,Beauty,4.6,0,0.0,5,credit_card,1,0,1,0,1
ORD_00317,720.89,1,961.19,25,6,Toys,5.0,71,0.044,1406,credit_card,0,0,1,1,0
ORD_00318,804.74,2,402.37,0,4,Clothing,3.9,41,0.292,703,paypal,0,1,0,0,0
ORD_00319,365.82,1,385.07,5,1,Clothing,2.7,56,0.166,767,credit_card,0,0,0,0,1
ORD_00320,334.91,1,372.12,10,2,Home,4.5,18,0.535,433,credit_card,0,0,1,0,1
ORD_00321,27.19,1,30.21,10,1,Home,3.2,5,0.331,1144,apple_pay,0,0,1,0,0
ORD_00322,356.89,1,475.86,25,4,Beauty,2.4,12,0.238,1059,credit_card,0,0,1,1,0
ORD_00323,4611.71,7,823.52,20,2,Clothing,3.7,19,0.442,1021,apple_pay,0,1,1,0,1
ORD_00324,243.91,1,286.95,15,4,Books,3.2,6,0.024,1359,credit_card,0,0,1,0,0
ORD_00325,4012.68,4,1003.17,0,4,Clothing,4.0,10,0.31,801,gift_card,0,1,0,0,0
ORD_00326,714.64,1,952.85,25,1,Beauty,3.3,0,0.0,16,paypal,1,0,1,1,1
ORD_00327,863.02,1,863.02,0,2,Books,4.2,62,0.287,1240,credit_card,0,0,0,0,1
ORD_00328,691.6,1,691.6,0,4,Clothing,3.7,0,0.0,8,apple_pay,1,0,0,0,0
ORD_00329,1793.81,2,1055.18,15,5,Toys,2.6,61,0.52,380,credit_card,0,0,1,0,1
ORD_00330,1661.13,2,922.85,10,4,Clothing,4.1,77,0.354,501,credit_card,0,1,1,1,0
ORD_00331,3295.08,5,823.77,20,4,Clothing,4.7,69,0.302,271,credit_card,0,0,1,0,0
ORD_00332,956.91,1,1125.78,15,3,Electronics,4.6,55,0.138,1674,credit_card,0,0,1,0,0
ORD_00333,3488.54,4,1090.17,20,4,Electronics,2.8,11,0.17,1144,credit_card,0,0,1,1,0
ORD_00334,2090.88,3,696.96,0,1,Sports,4.1,47,0.064,903,paypal,0,0,0,1,0
ORD_00335,887.7,2,443.85,0,4,Books,3.2,62,0.107,1176,paypal,0,0,0,1,0
ORD_00336,721.61,1,848.95,15,6,Sports,4.2,21,0.06,1072,credit_card,0,0,1,0,0
ORD_00337,2551.47,3,850.49,0,7,Clothing,2.3,0,0.0,29,paypal,1,1,0,1,1
ORD_00338,1220.24,2,871.6,30,3,Sports,2.9,8,0.567,1710,credit_card,0,0,1,0,1
ORD_00339,4022.86,4,1117.46,10,2,Books,3.5,79,0.102,104,credit_card,0,0,1,0,0
ORD_00340,320.07,1,336.92,5,4,Electronics,2.6,0,0.0,22,credit_card,1,0,0,1,1
ORD_00341,4394.76,4,1098.69,0,7,Clothing,3.8,0,0.0,29,credit_card,1,1,0,1,0
ORD_00342,1215.56,2,607.78,0,2,Home,2.8,74,0.15,937,gift_card,0,0,0,0,0
ORD_00343,3288.33,3,1153.8,5,3,Home,2.1,0,0.0,2,credit_card,1,0,0,0,1
ORD_00344,2741.1,3,961.79,5,3,Home,4.1,0,0.0,9,credit_card,1,0,0,0,0
ORD_00345,1062.31,1,1118.22,5,3,Beauty,2.8,25,0.299,439,credit_card,0,0,0,1,1
ORD_00346,802.6,1,1003.25,20,3,Books,2.4,0,0.0,30,paypal,1,0,1,0,0
ORD_00347,110.92,2,58.38,5,4,Home,5.0,36,0.294,1596,apple_pay,0,0,0,1,1
ORD_00348,116.06,2,72.54,20,3,Home,3.5,23,0.274,277,paypal,0,0,1,0,0
ORD_00349,233.3,1,259.22,10,3,Sports,2.8,31,0.162,1286,credit_card,0,0,1,1,0
ORD_00350,1718.78,2,904.62,5,3,Electronics,3.7,30,0.489,1507,credit_card,0,0,0,1,1
ORD_00351,127.29,1,181.85,30,2,Books,2.5,67,0.32,677,debit_card,0,0,1,0,0
ORD_00352,820.93,2,482.9,15,2,Books,3.4,58,0.447,563,credit_card,0,0,1,0,0
ORD_00353,31.64,1,31.64,0,6,Toys,2.6,69,0.105,1629,credit_card,0,0,0,0,0
ORD_00354,1622.22,3,540.74,0,4,Home,4.9,44,0.253,1285,paypal,0,0,0,0,1
ORD_00355,280.04,1,280.04,0,3,Clothing,3.9,0,0.0,14,debit_card,1,0,0,0,0
ORD_00356,311.16,2,207.44,25,2,Clothing,2.8,11,0.126,844,credit_card,0,1,1,0,0
ORD_00357,384.99,1,481.24,20,2,Clothing,2.5,50,0.186,537,debit_card,0,1,1,1,0
ORD_00358,47.4,1,49.9,5,6,Beauty,3.4,35,0.329,307,gift_card,0,0,0,0,1
ORD_00359,1368.38,2,760.21,10,4,Home,3.9,45,0.289,496,debit_card,0,0,1,0,0
ORD_00360,369.86,1,369.86,0,5,Beauty,3.0,2,0.413,1038,apple_pay,0,0,0,0,1
ORD_00361,714.32,2,357.16,0,1,Electronics,3.2,51,0.15,1495,debit_card,0,0,0,0,1
ORD_00362,511.31,1,511.31,0,5,Beauty,4.4,37,0.389,1120,debit_card,0,0,0,0,0
ORD_00363,317.88,1,353.2,10,4,Clothing,3.9,0,0.0,0,credit_card,1,0,1,1,0
ORD_00364,149.2,1,157.05,5,1,Clothing,2.0,0,0.0,13,credit_card,1,0,0,0,1
ORD_00365,963.98,3,401.66,20,7,Clothing,4.3,0,0.0,15,credit_card,1,0,1,1,1
ORD_00366,994.26,1,1169.72,15,3,Toys,2.7,26,0.277,1609,credit_card,0,0,1,0,1
ORD_00367,807.64,1,1153.77,30,2,Sports,4.2,16,0.152,1338,credit_card,0,0,1,0,1
ORD_00368,3504.42,3,1168.14,0,3,Clothing,4.4,51,0.473,49,gift_card,0,0,0,0,0
ORD_00369,926.79,1,926.79,0,3,Sports,3.0,8,0.036,1351,credit_card,0,0,0,0,1
ORD_00370,693.99,2,385.55,10,4,Electronics,4.7,3,0.414,764,debit_card,0,0,1,1,1
ORD_00371,1820.77,3,674.36,10,3,Home,3.6,60,0.165,1733,paypal,0,0,1,0,1
ORD_00372,869.87,2,543.67,20,4,Electronics,4.3,24,0.53,1300,apple_pay,0,0,1,0,1
ORD_00373,2140.24,3,792.68,10,3,Home,3.5,79,0.17,870,paypal,0,0,1,1,0
ORD_00374,1003.55,1,1003.55,0,6,Clothing,3.5,0,0.0,18,paypal,1,1,0,0,0
ORD_00375,133.02,2,66.51,0,5,Clothing,4.8,11,0.281,1339,credit_card,0,0,0,0,1
ORD_00376,681.96,1,852.45,20,3,Clothing,2.2,28,0.576,229,credit_card,0,1,1,0,1
ORD_00377,1443.69,3,687.47,30,4,Home,4.2,74,0.215,970,debit_card,0,0,1,0,1
ORD_00378,1791.61,3,663.56,10,4,Home,3.8,41,0.33,695,debit_card,0,0,1,0,0
ORD_00379,1574.2,4,393.55,0,4,Electronics,3.7,47,0.577,947,gift_card,0,0,0,1,1
ORD_00380,27.43,1,27.43,0,6,Clothing,5.0,0,0.0,10,credit_card,1,0,0,0,1
ORD_00381,939.6,2,671.14,30,2,Clothing,3.1,0,0.0,11,apple_pay,1,1,1,1,1
ORD_00382,1372.66,2,686.33,0,2,Electronics,3.4,74,0.492,226,paypal,0,0,0,0,0
ORD_00383,203.1,2,101.55,0,5,Electronics,4.5,16,0.522,495,debit_card,0,0,0,0,0
ORD_00384,1523.14,2,761.57,0,4,Electronics,3.7,29,0.092,1410,debit_card,0,0,0,0,0
ORD_00385,1219.28,2,609.64,0,3,Electronics,2.4,0,0.0,18,debit_card,1,0,0,0,1
ORD_00386,447.02,1,525.91,15,5,Home,2.6,74,0.118,1292,gift_card,0,0,1,0,1
ORD_00387,442.54,1,520.64,15,4,Clothing,3.2,25,0.192,1247,paypal,0,0,1,1,1
ORD_00388,3473.75,4,964.93,10,3,Beauty,2.7,20,0.455,1777,credit_card,0,0,1,0,1
ORD_00389,294.45,2,184.03,20,3,Electronics,4.4,61,0.014,459,debit_card,0,0,1,1,0
ORD_00390,1787.86,3,662.17,10,14,Sports,4.0,68,0.026,379,credit_card,0,0,1,1,0
ORD_00391,393.56,1,562.23,30,2,Sports,4.0,47,0.519,70,credit_card,0,0,1,0,1
ORD_00392,3654.37,7,614.18,15,6,Home,3.8,0,0.0,6,paypal,1,0,1,0,0
ORD_00393,272.6,1,302.89,10,3,Electronics,2.5,46,0.213,650,credit_card,0,0,1,0,0
ORD_00394,2261.82,4,753.94,25,6,Books,2.1,36,0.135,730,apple_pay,0,0,1,0,1
ORD_00395,1037.74,1,1153.04,10,4,Clothing,2.7,0,0.0,9,apple_pay,1,1,1,0,1
ORD_00396,522.63,1,653.29,20,6,Electronics,4.1,18,0.258,1608,credit_card,0,0,1,0,0
ORD_00397,470.64,1,672.35,30,2,Electronics,4.6,41,0.528,878,gift_card,0,0,1,0,0
ORD_00398,2608.21,4,767.12,15,2,Clothing,2.4,0,0.0,19,paypal,1,0,1,0,0
ORD_00399,39.09,1,39.09,0,5,Clothing,4.5,48,0.11,824,credit_card,0,1,0,1,1
ORD_00400,77.7,3,25.9,0,3,Books,5.0,9,0.106,930,apple_pay,0,0,0,0,0
ORD_00401,574.12,2,302.17,5,1,Books,3.1,79,0.563,1202,paypal,0,0,0,0,0
ORD_00402,1791.54,3,628.61,5,5,Clothing,5.0,51,0.59,111,paypal,0,0,0,0,1
ORD_00403,482.46,1,482.46,0,5,Home,3.3,7,0.414,322,credit_card,0,0,0,0,1
ORD_00404,400.12,2,222.29,10,6,Home,3.2,4,0.107,1239,apple_pay,0,0,1,0,0
ORD_00405,354.87,1,394.3,10,5,Clothing,4.2,0,0.0,22,credit_card,1,1,1,0,0
ORD_00406,1297.61,3,617.91,30,3,Electronics,4.3,73,0.523,1797,credit_card,0,0,1,0,1
ORD_00407,1524.42,3,508.14,0,5,Electronics,3.9,0,0.0,4,gift_card,1,0,0,1,0
ORD_00408,571.11,1,601.17,5,5,Home,3.5,0,0.0,21,credit_card,1,0,0,0,1
ORD_00409,539.46,2,299.7,10,4,Home,4.5,0,0.0,4,credit_card,1,0,1,0,1
ORD_00410,627.38,1,697.09,10,3,Clothing,2.3,21,0.403,1282,paypal,0,0,1,0,1
ORD_00411,5136.9,6,901.21,5,1,Books,3.0,9,0.455,1758,paypal,0,0,0,1,1
ORD_00412,904.8,3,335.11,10,4,Sports,3.8,0,0.0,23,gift_card,1,0,1,0,1
ORD_00413,1749.36,3,728.9,20,5,Electronics,4.5,0,0.0,18,gift_card,1,0,1,0,1
ORD_00414,1129.48,2,627.49,10,3,Clothing,3.8,25,0.001,80,credit_card,0,0,1,0,1
ORD_00415,1004.48,2,502.24,0,3,Books,2.6,37,0.153,169,credit_card,0,0,0,0,0
ORD_00416,825.52,1,825.52,0,5,Sports,2.1,0,0.0,10,debit_card,1,0,0,0,0
ORD_00417,100.78,2,50.39,0,2,Home,4.6,60,0.47,878,apple_pay,0,0,0,1,0
ORD_00418,1469.54,2,816.41,10,1,Home,3.0,46,0.04,336,credit_card,0,0,1,1,0
ORD_00419,1821.87,2,1012.15,10,3,Home,4.6,41,0.426,587,credit_card,0,0,1,0,1
ORD_00420,2282.54,2,1141.27,0,3,Clothing,4.4,12,0.266,82,debit_card,0,0,0,1,1
ORD_00421,2099.32,2,1049.66,0,3,Books,2.3,67,0.406,302,credit_card,0,0,0,1,0
ORD_00422,584.32,4,146.08,0,1,Beauty,4.6,6,0.062,1600,paypal,0,0,0,0,0
ORD_00423,1071.43,1,1071.43,0,2,Clothing,3.0,16,0.164,353,credit_card,0,1,0,0,0
ORD_00424,425.58,1,425.58,0,2,Sports,2.8,0,0.0,2,credit_card,1,0,0,0,0
ORD_00425,31.92,1,42.56,25,2,Electronics,2.3,77,0.535,1320,debit_card,0,0,1,0,0
ORD_00426,835.03,1,982.39,15,4,Home,4.9,60,0.341,221,debit_card,0,0,1,0,0
ORD_00427,1400.63,2,823.9,15,3,Clothing,2.7,79,0.155,775,credit_card,0,0,1,0,0
ORD_00428,2193.24,4,548.31,0,3,Electronics,3.4,0,0.0,24,credit_card,1,0,0,0,0
ORD_00429,1718.82,2,859.41,0,4,Clothing,2.9,76,0.248,1302,credit_card,0,1,0,0,1
ORD_00430,793.55,1,835.32,5,10,Home,3.0,23,0.398,190,debit_card,0,0,0,0,0
ORD_00431,718.52,1,718.52,0,2,Electronics,2.9,77,0.065,1698,paypal,0,0,0,0,1
ORD_00432,162.58,2,81.29,0,2,Home,4.3,19,0.397,958,paypal,0,0,0,0,0
ORD_00433,820.37,1,820.37,0,4,Beauty,2.9,56,0.431,736,gift_card,0,0,0,0,0
ORD_00434,1527.57,2,1018.38,25,2,Beauty,4.9,0,0.0,17,debit_card,1,0,1,0,0
ORD_00435,980.59,4,288.41,15,3,Electronics,3.1,70,0.127,386,credit_card,0,0,1,1,0
ORD_00436,5046.2,5,1009.24,0,14,Sports,2.4,0,0.0,0,credit_card,1,0,0,0,0
ORD_00437,1188.88,7,169.84,0,5,Beauty,4.7,55,0.374,961,paypal,0,0,0,0,0
ORD_00438,206.51,1,229.46,10,4,Beauty,2.7,53,0.556,1211,credit_card,0,0,1,0,1
ORD_00439,407.24,3,142.89,5,4,Clothing,4.2,36,0.279,191,paypal,0,0,0,1,0
ORD_00440,2053.03,3,805.11,15,4,Home,3.8,69,0.467,991,credit_card,0,0,1,0,0
ORD_00441,257.2,1,428.67,40,3,Clothing,4.1,39,0.436,1185,credit_card,0,0,1,0,1
ORD_00442,907.21,3,355.77,15,1,Home,2.4,0,0.0,25,credit_card,1,0,1,1,1
ORD_00443,99.72,4,24.93,0,2,Home,2.5,23,0.157,1466,credit_card,0,0,0,1,0
ORD_00444,826.71,1,1181.01,30,4,Books,4.5,53,0.462,518,paypal,0,0,1,0,1
ORD_00445,2022.92,2,1011.46,0,3,Books,2.2,61,0.181,1559,apple_pay,0,0,0,0,1
ORD_00446,1418.88,3,472.96,0,4,Electronics,2.9,49,0.407,1116,paypal,0,0,0,1,0
ORD_00447,2180.76,2,1147.77,5,6,Beauty,3.0,0,0.0,3,credit_card,1,0,0,0,0
ORD_00448,755.36,3,296.22,15,5,Home,4.0,41,0.329,1408,credit_card,0,0,1,1,0
ORD_00449,1567.73,2,825.12,5,5,Clothing,2.1,8,0.563,1375,apple_pay,0,1,0,0,1
ORD_00450,599.24,6,110.97,10,3,Books,3.9,24,0.538,1455,credit_card,0,0,1,1,0
ORD_00451,274.25,1,548.5,50,5,Sports,4.0,33,0.097,182,credit_card,0,0,1,1,0
ORD_00452,2021.25,8,315.82,20,2,Clothing,4.9,0,0.0,12,credit_card,1,0,1,1,0
ORD_00453,581.14,1,774.86,25,5,Clothing,2.2,33,0.466,69,apple_pay,0,1,1,0,0
ORD_00454,830.25,3,325.59,15,6,Home,3.5,63,0.287,858,debit_card,0,0,1,0,0
ORD_00455,16.72,2,11.94,30,5,Home,3.7,46,0.2,651,credit_card,0,0,1,0,0
ORD_00456,451.69,1,645.27,30,2,Electronics,4.3,23,0.333,817,paypal,0,0,1,1,1
ORD_00457,787.64,1,829.1,5,6,Electronics,2.6,0,0.0,0,debit_card,1,0,0,0,0
ORD_00458,652.34,1,652.34,0,4,Beauty,3.3,5,0.204,722,debit_card,0,0,0,1,1
ORD_00459,3053.07,4,803.44,5,4,Beauty,2.4,10,0.022,320,credit_card,0,0,0,1,0
ORD_00460,535.1,2,297.28,10,1,Sports,4.7,13,0.274,380,debit_card,0,0,1,1,0
ORD_00461,645.49,1,717.21,10,2,Clothing,3.0,52,0.195,1432,paypal,0,1,1,0,0
ORD_00462,2144.88,3,714.96,0,2,Clothing,3.2,71,0.099,529,apple_pay,0,1,0,1,0
ORD_00463,1869.94,2,934.97,0,3,Clothing,2.5,0,0.0,20,paypal,1,1,0,0,0
ORD_00464,318.52,2,159.26,0,3,Electronics,2.7,0,0.0,22,credit_card,1,0,0,1,0
ORD_00465,3626.93,6,755.61,20,3,Clothing,2.7,0,0.0,16,gift_card,1,0,1,0,0
ORD_00466,1010.43,2,561.35,10,2,Clothing,2.3,0,0.0,27,gift_card,1,0,1,1,0
ORD_00467,776.67,1,776.67,0,3,Electronics,4.4,6,0.063,138,apple_pay,0,0,0,1,0
ORD_00468,219.52,2,146.35,25,5,Home,3.0,0,0.0,21,apple_pay,1,0,1,1,1
ORD_00469,276.12,1,290.65,5,2,Beauty,2.2,7,0.534,327,credit_card,0,0,0,0,1
ORD_00470,553.63,1,553.63,0,3,Clothing,3.0,0,0.0,18,credit_card,1,1,0,0,0
ORD_00471,313.16,1,417.54,25,4,Books,3.9,22,0.347,1163,apple_pay,0,0,1,1,0
ORD_00472,2150.69,2,1194.83,10,5,Clothing,4.2,32,0.149,920,paypal,0,0,1,0,1
ORD_00473,16.86,2,14.05,40,1,Home,4.3,0,0.0,16,credit_card,1,0,1,0,0
ORD_00474,598.38,1,598.38,0,5,Sports,3.2,0,0.0,11,credit_card,1,0,0,0,1
ORD_00475,631.33,2,371.37,15,6,Books,2.1,18,0.525,861,credit_card,0,0,1,0,0
ORD_00476,26.0,3,9.63,10,3,Sports,3.6,0,0.0,24,credit_card,1,0,1,0,0
ORD_00477,2840.79,3,946.93,0,6,Books,2.2,47,0.533,258,credit_card,0,0,0,0,1
ORD_00478,663.53,1,780.62,15,4,Books,2.4,70,0.068,1010,debit_card,0,0,1,0,0
ORD_00479,2173.87,3,905.78,20,3,Beauty,3.5,7,0.038,738,credit_card,0,0,1,0,0
ORD_00480,1027.25,2,642.03,20,6,Electronics,3.1,9,0.113,968,credit_card,0,0,1,0,1
ORD_00481,598.32,6,99.72,0,2,Clothing,2.5,0,0.0,30,paypal,1,1,0,0,0
ORD_00482,400.21,1,421.27,5,4,Electronics,2.2,30,0.501,1095,paypal,0,0,0,0,1
ORD_00483,714.53,2,396.96,10,4,Beauty,3.3,17,0.539,658,credit_card,0,0,1,1,1
ORD_00484,6478.78,7,925.54,0,3,Electronics,2.5,69,0.171,390,debit_card,0,0,0,0,0
ORD_00485,291.58,1,291.58,0,3,Clothing,2.8,0,0.0,17,debit_card,1,0,0,0,1
ORD_00486,2107.37,2,1170.76,10,2,Clothing,4.8,59,0.557,350,credit_card,0,0,1,0,1
ORD_00487,1718.7,3,572.9,0,7,Toys,3.7,0,0.0,18,debit_card,1,0,0,0,0
ORD_00488,578.95,1,578.95,0,4,Clothing,2.1,29,0.268,220,credit_card,0,0,0,1,1
ORD_00489,2767.14,3,922.38,0,2,Beauty,4.0,66,0.237,1035,credit_card,0,0,0,0,0
ORD_00490,2191.95,5,438.39,0,6,Electronics,3.1,0,0.0,11,credit_card,1,0,0,0,0
ORD_00491,906.32,1,1066.26,15,3,Electronics,2.5,55,0.437,879,credit_card,0,0,1,0,1
ORD_00492,430.31,1,573.74,25,10,Clothing,4.9,12,0.004,1339,apple_pay,0,1,1,0,0
ORD_00493,513.66,3,171.22,0,3,Home,2.1,75,0.182,1176,debit_card,0,0,0,1,0
ORD_00494,329.22,1,365.8,10,4,Clothing,4.0,0,0.0,5,credit_card,1,0,1,1,1
ORD_00495,1193.24,1,1193.24,0,5,Home,3.7,61,0.585,1706,credit_card,0,0,0,0,0
ORD_00496,808.44,4,202.11,0,3,Beauty,2.4,0,0.0,8,credit_card,1,0,0,0,0
ORD_00497,320.09,1,355.66,10,2,Clothing,3.9,77,0.452,1144,credit_card,0,1,1,0,0
ORD_00498,797.98,1,839.98,5,4,Electronics,2.4,0,0.0,9,credit_card,1,0,0,0,1
ORD_00499,650.4,5,130.08,0,2,Clothing,4.7,68,0.508,1490,paypal,0,0,0,1,1
ORD_00500,688.84,1,984.06,30,3,Electronics,3.1,77,0.314,731,credit_card,0,0,1,0,0
ORD_00501,137.22,1,161.43,15,4,Electronics,2.6,55,0.414,1636,credit_card,0,0,1,1,0
ORD_00502,484.1,2,242.05,0,4,Home,3.4,6,0.04,1398,credit_card,0,0,0,1,1
ORD_00503,1416.84,2,708.42,0,4,Clothing,2.4,36,0.569,743,credit_card,0,0,0,0,1
ORD_00504,143.14,2,89.46,20,5,Home,4.1,22,0.541,1131,credit_card,0,0,1,0,0
ORD_00505,4858.06,5,1022.75,5,4,Clothing,4.0,0,0.0,26,credit_card,1,1,0,1,1
ORD_00506,1181.66,1,1181.66,0,2,Clothing,4.3,72,0.433,199,credit_card,0,1,0,1,0
ORD_00507,1113.03,1,1171.61,5,4,Electronics,4.6,0,0.0,2,apple_pay,1,0,0,0,0
ORD_00508,19.75,1,23.24,15,4,Electronics,3.6,16,0.086,851,paypal,0,0,1,0,0
ORD_00509,794.66,4,209.12,5,2,Clothing,4.5,30,0.503,1516,credit_card,0,0,0,0,1
ORD_00510,2021.82,3,962.77,30,3,Sports,4.9,66,0.167,1603,credit_card,0,0,1,1,0
ORD_00511,1131.34,1,1131.34,0,5,Beauty,3.5,0,0.0,5,credit_card,1,0,0,0,1
ORD_00512,245.66,2,122.83,0,5,Books,4.4,0,0.0,21,credit_card,1,0,0,0,0
ORD_00513,2609.24,4,652.31,0,5,Toys,4.6,0,0.0,14,credit_card,1,0,0,0,0
ORD_00514,503.66,1,671.55,25,3,Sports,3.5,0,0.0,22,credit_card,1,0,1,0,0
ORD_00515,1202.6,2,668.11,10,3,Home,2.5,0,0.0,8,credit_card,1,0,1,0,0
ORD_00516,1173.52,1,1173.52,0,1,Clothing,4.5,75,0.016,1311,credit_card,0,1,0,0,0
ORD_00517,796.2,1,796.2,0,4,Home,4.7,0,0.0,9,credit_card,1,0,0,1,0
ORD_00518,752.46,1,792.06,5,4,Electronics,2.1,3,0.591,804,paypal,0,0,0,0,1
ORD_00519,1663.02,2,831.51,0,3,Books,4.0,0,0.0,9,credit_card,1,0,0,0,0
ORD_00520,3028.1,4,946.28,20,4,Electronics,2.1,52,0.483,1310,debit_card,0,0,1,1,0
